Sample,Organism,TreatNum,Treatment,ShortTreat,Rep,File,DATE,TIME,PAR,Fo(or_F),Fm,FmDec,Fv,FvDEC,Fv/Fm,FvD/FmD,Sigma,p,Alp1,Tau1,Alp2,Tau2,Alp3,Tau3,Alp4,Tau4,TauAv1,TauAv2,TauAv3,Fm(PAM),Fv/Fm(PAM),GAIN,MTF:Alp1,Tau1,Alp2,Tau2,Alp3,Tau3,Alp4,Tau4,TauAv1,TauAv2,TauAv3,Fo-prime,qp-coeff,FvFm-dark,Sigma-dark,ETR
41,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,B,hm040321.031,4/3/21,78042,90.6,16442,23782,25139,7340,8697,0.309,0.346,90.7,0.42,0.44,932,0.33,6113,0.23,18816,--------,-------,3155,6723,0,16763,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,13662.6,0.73,0.51,113.1,76.24401614
41,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,B,hm040321.032,4/3/21,78079,102.3,16506,23279,24522,6773,8016,0.291,0.327,89.6,0.42,0.42,922,0.33,5850,0.24,18606,--------,-------,3093,6848,0,16813,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,13680.4,0.71,0.51,113.1,81.07514055
41,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,B,hm040321.033,4/3/21,78116,114.1,16316,22465,23604,6148,7288,0.274,0.309,90.1,0.42,0.44,991,0.32,7078,0.23,16878,--------,-------,3556,6651,0,16600,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,13462.5,0.68,0.51,113.1,85.1442442
41,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,B,hm040321.034,4/3/21,78153,125.9,14981,20308,21264,5328,6284,0.262,0.296,90,0.42,0.42,949,0.34,6545,0.24,18439,--------,-------,3474,7005,0,15243,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,12349.6,0.67,0.51,113.1,89.83511104
41,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,B,hm040321.035,4/3/21,78189,137.6,14700,19521,20343,4822,5644,0.247,0.277,89.1,0.43,0.42,1002,0.33,7034,0.25,17969,--------,-------,3635,7206,0,14944,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,12098.6,0.65,0.51,113.1,92.56237187
41,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,B,hm040321.036,4/3/21,78226,149.4,14561,18972,19725,4411,5164,0.233,0.262,87.4,0.42,0.41,983,0.33,6854,0.26,18170,--------,-------,3590,7361,0,14768,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11996.7,0.63,0.51,113.1,94.80376957
41,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,B,hm040321.037,4/3/21,78263,161.2,14234,18186,18857,3952,4623,0.217,0.245,91.5,0.45,0.41,1023,0.3,7375,0.29,16783,--------,-------,3730,7505,0,14402,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11752.4,0.61,0.51,113.1,95.26730042
41,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,B,hm040321.038,4/3/21,78300,172.9,13109,16616,17183,3508,4075,0.211,0.237,89.7,0.45,0.4,999,0.32,6889,0.28,18962,--------,-------,3595,7964,0,13290,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,10823.6,0.61,0.51,113.1,99.35655759
41,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,B,hm040321.039,4/3/21,78337,184.7,13051,16239,16752,3188,3701,0.196,0.221,92.2,0.46,0.39,1014,0.29,6951,0.32,16937,--------,-------,3577,7840,0,13186,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,10795.4,0.59,0.51,113.1,98.59208574
41,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,B,hm040321.040,4/3/21,78374,196.5,13069,16180,16667,3110,3598,0.192,0.216,88.8,0.45,0.39,981,0.31,7113,0.3,19614,--------,-------,3669,8504,0,13243,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,10867.2,0.59,0.51,113.1,102.7502461
42,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,C,hm040321.041,4/3/21,78450,0,21229,43314,49164,22085,27935,0.51,0.568,116.6,0.46,0.41,218,0.45,1373,0.14,27372,--------,-------,819,4434,0,22361,0.05,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,24250.5,1,0.51,116.6,0
42,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,C,hm040321.042,4/3/21,78487,5,21419,40200,44210,18781,22791,0.467,0.516,110.4,0.45,0.37,298,0.44,1714,0.19,21537,--------,-------,1063,4973,0,22315,0.04,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,22184.4,1.04,0.51,116.6,6.55604488
42,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,C,hm040321.043,4/3/21,78524,10,21149,38813,42560,17664,21412,0.455,0.503,107.6,0.44,0.37,371,0.43,2049,0.2,20877,--------,-------,1269,5231,0,22004,0.04,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,21143.9,1,0.51,116.6,12.7751624
42,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,C,hm040321.044,4/3/21,78561,15,20114,37051,40264,16937,20150,0.457,0.5,105.3,0.42,0.41,452,0.4,2464,0.2,20887,--------,-------,1443,5263,0,20920,0.04,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,19606.3,0.97,0.51,116.6,19.24697544
42,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,C,hm040321.045,4/3/21,78598,20,19327,35019,37699,15692,18372,0.448,0.487,105.3,0.42,0.41,510,0.38,2652,0.2,20221,--------,-------,1536,5341,0,20079,0.04,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,18462.1,0.95,0.51,116.6,25.15724288
42,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,C,hm040321.046,4/3/21,78635,31.8,18969,32612,35079,13643,16110,0.418,0.459,101.2,0.42,0.46,657,0.35,3973,0.19,21861,--------,-------,2096,5807,0,19591,0.03,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,17407.5,0.9,0.51,116.6,37.32144367
42,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,C,hm040321.047,4/3/21,78672,43.5,19105,31690,34000,12586,14895,0.397,0.438,98.3,0.41,0.48,761,0.36,5165,0.16,23957,--------,-------,2627,6060,0,19688,0.03,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,17058.9,0.86,0.51,116.6,48.4880587
42,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,C,hm040321.048,4/3/21,78709,55.3,18427,29450,31493,11023,13066,0.374,0.415,96.7,0.41,0.46,772,0.37,5246,0.17,22130,--------,-------,2751,6068,0,18889,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,16059.6,0.82,0.51,116.6,58.06999204
42,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,C,hm040321.049,4/3/21,78746,67.1,20077,30577,32598,10500,12521,0.343,0.384,95.7,0.41,0.45,833,0.39,6101,0.16,22990,--------,-------,3270,6362,0,20551,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,17120.3,0.78,0.51,116.6,64.62070224
42,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,C,hm040321.050,4/3/21,78782,78.8,21705,32123,34157,10418,12452,0.324,0.365,94.6,0.41,0.43,833,0.39,5832,0.18,21146,--------,-------,3195,6478,0,22169,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,18303.1,0.75,0.51,116.6,71.68466511
42,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,C,hm040321.051,4/3/21,78819,90.6,21093,30532,32361,9440,11268,0.309,0.348,94,0.41,0.44,877,0.37,6111,0.19,20314,--------,-------,3253,6486,0,21517,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,17688.1,0.73,0.51,116.6,78.60346845
42,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,C,hm040321.052,4/3/21,78856,102.3,19767,28084,29644,8317,9878,0.296,0.333,92.8,0.4,0.43,866,0.38,5832,0.2,20512,--------,-------,3185,6597,0,20178,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,16504.6,0.72,0.51,116.6,85.02025002
42,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,C,hm040321.053,4/3/21,78893,114.1,19255,26612,27992,7357,8737,0.276,0.312,93.1,0.41,0.43,894,0.39,6400,0.18,20723,--------,-------,3501,6657,0,19586,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,16018.5,0.69,0.51,116.6,88.41984708
42,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,C,hm040321.054,4/3/21,78930,125.9,19081,25858,27090,6777,8009,0.262,0.296,93.3,0.41,0.43,925,0.36,6629,0.21,19239,--------,-------,3507,6794,0,19406,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,15834.3,0.68,0.51,116.6,92.61515426
42,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,C,hm040321.055,4/3/21,78967,137.6,18463,24713,25859,6250,7396,0.253,0.286,93.9,0.42,0.43,923,0.34,6283,0.23,19404,--------,-------,3308,7028,0,18773,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,15311.9,0.66,0.51,116.6,97.74487332
42,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,C,hm040321.056,4/3/21,79004,149.4,17674,23354,24367,5681,6693,0.243,0.275,92,0.41,0.43,923,0.35,6816,0.22,19264,--------,-------,3565,7044,0,17935,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,14628.7,0.65,0.51,116.6,101.9323189
42,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,C,hm040321.057,4/3/21,79041,161.2,17729,22935,23839,5205,6110,0.227,0.256,94.6,0.42,0.42,976,0.32,6604,0.26,17984,--------,-------,3387,7225,0,17962,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,14727,0.63,0.51,116.6,102.7415061
42,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,C,hm040321.058,4/3/21,79078,172.9,17515,22405,23274,4890,5760,0.218,0.247,94,0.43,0.41,928,0.34,6695,0.25,19945,--------,-------,3538,7563,0,17761,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,14582.7,0.63,0.51,116.6,105.8294453
42,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,C,hm040321.059,4/3/21,79115,184.7,17144,21782,22600,4639,5457,0.213,0.241,92.2,0.42,0.41,936,0.31,6408,0.28,19347,--------,-------,3311,7724,0,17358,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,14283.2,0.62,0.51,116.6,110.459108
42,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,C,hm040321.060,4/3/21,79151,196.5,16995,21362,22107,4367,5112,0.204,0.231,90.5,0.42,0.41,928,0.31,6648,0.28,19315,--------,-------,3385,7801,0,17214,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,14205.2,0.61,0.51,116.6,112.5505846
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,D,hm040321.061,4/3/21,79212,0,20840,43448,49483,22608,28643,0.52,0.579,117.1,0.45,0.42,227,0.45,1349,0.13,29620,--------,-------,801,4551,0,22012,0.05,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,24349.9,1,0.52,117.1,0
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,D,hm040321.062,4/3/21,79249,5,21465,40307,44591,18842,23126,0.467,0.519,110,0.45,0.38,294,0.42,1662,0.2,21745,--------,-------,1018,5136,0,22388,0.04,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,22363.6,1.05,0.52,117.1,6.457539852
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,D,hm040321.063,4/3/21,79285,10,21487,39280,43111,17794,21624,0.453,0.502,107.3,0.44,0.37,381,0.42,1990,0.22,19846,--------,-------,1238,5283,0,22276,0.04,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,21594.5,1.01,0.52,117.1,12.52790387
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,D,hm040321.064,4/3/21,79322,15,21262,39066,42705,17804,21443,0.456,0.502,105.6,0.42,0.39,434,0.4,2305,0.21,20181,--------,-------,1374,5370,0,22136,0.04,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,20785.4,0.97,0.52,117.1,18.91630518
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,D,hm040321.065,4/3/21,79359,20,20228,36927,40199,16699,19971,0.452,0.497,107.1,0.43,0.41,445,0.4,2421,0.19,20921,--------,-------,1423,5217,0,20967,0.04,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,19554.7,0.96,0.52,117.1,25.0004969
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,D,hm040321.066,4/3/21,79396,31.8,20767,36240,39134,15473,18367,0.427,0.469,102.7,0.42,0.45,613,0.35,3496,0.2,21371,--------,-------,1861,5753,0,21520,0.03,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,19294.5,0.91,0.52,117.1,37.55218442
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,D,hm040321.067,4/3/21,79433,43.5,21220,35492,38188,14272,16967,0.402,0.444,99.5,0.41,0.47,703,0.34,4538,0.19,21362,--------,-------,2323,5881,0,21850,0.03,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,19071,0.87,0.52,117.1,48.36102757
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,D,hm040321.068,4/3/21,79470,55.3,21201,34246,36866,13044,15665,0.381,0.425,98.6,0.41,0.45,702,0.35,4513,0.2,21332,--------,-------,2385,6186,0,21783,0.03,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,18622.9,0.83,0.52,117.1,58.26802758
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,D,hm040321.069,4/3/21,79507,67.1,21832,33863,36254,12030,14421,0.355,0.398,96.9,0.41,0.45,775,0.38,5325,0.18,21771,--------,-------,2854,6197,0,22363,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,18840.8,0.8,0.52,117.1,65.87658588
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,D,hm040321.070,4/3/21,79544,78.8,22274,33557,35851,11283,13577,0.336,0.379,96.6,0.41,0.44,789,0.37,5539,0.19,21614,--------,-------,2952,6433,0,22782,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,18966.1,0.77,0.52,117.1,73.22269428
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,D,hm040321.071,4/3/21,79581,90.6,22023,32265,34255,10242,12232,0.317,0.357,95.6,0.41,0.45,837,0.4,6159,0.16,22917,--------,-------,3349,6397,0,22454,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,18685.5,0.75,0.52,117.1,79.42691051
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,D,hm040321.072,4/3/21,79618,102.3,21735,31005,32826,9270,11091,0.299,0.338,96.4,0.42,0.43,838,0.37,5765,0.2,20522,--------,-------,3109,6612,0,22171,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,18278,0.73,0.52,117.1,84.59155962
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,D,hm040321.073,4/3/21,79654,114.1,20998,29354,31006,8356,10008,0.285,0.323,96.2,0.42,0.43,833,0.39,6009,0.19,21583,--------,-------,3297,6708,0,21397,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,17642,0.71,0.52,117.1,89.93126752
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,D,hm040321.074,4/3/21,79691,125.9,20119,27647,29154,7529,9035,0.272,0.31,95.9,0.43,0.42,828,0.39,5906,0.19,21904,--------,-------,3270,6899,0,20462,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,16814,0.69,0.52,117.1,94.70542214
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,D,hm040321.075,4/3/21,79728,137.6,18631,25220,26420,6589,7789,0.261,0.295,95.9,0.42,0.43,895,0.36,6183,0.21,21303,--------,-------,3305,7165,0,18949,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,15541.5,0.68,0.52,117.1,99.32055812
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,D,hm040321.076,4/3/21,79765,149.4,17835,23774,24876,5939,7041,0.25,0.283,95,0.43,0.42,864,0.36,6220,0.22,20486,--------,-------,3345,7045,0,18094,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,14860.8,0.67,0.52,117.1,103.2929822
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,D,hm040321.077,4/3/21,79802,161.2,17540,23132,24117,5592,6578,0.242,0.273,94.4,0.42,0.42,887,0.36,6272,0.22,20981,--------,-------,3367,7221,0,17790,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,14650.2,0.66,0.52,117.1,107.8848876
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,D,hm040321.078,4/3/21,79839,172.9,17167,22220,23115,5053,5947,0.227,0.257,96.2,0.43,0.42,921,0.32,6410,0.26,19492,--------,-------,3317,7447,0,17413,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,14320,0.64,0.52,117.1,108.54281
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,D,hm040321.079,4/3/21,79876,184.7,16702,21421,22233,4719,5531,0.22,0.249,93.3,0.41,0.41,887,0.33,5932,0.26,19004,--------,-------,3111,7240,0,16924,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,13973.8,0.63,0.52,117.1,112.3750211
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,D,hm040321.080,4/3/21,79913,196.5,16109,20424,21166,4315,5057,0.211,0.239,94.9,0.43,0.41,904,0.32,6266,0.27,19131,--------,-------,3222,7513,0,16317,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,13515.9,0.62,0.52,117.1,114.6635069
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,E,hm040321.081,4/3/21,79981,0,22599,46487,53468,23888,30870,0.514,0.577,116.7,0.45,0.43,228,0.44,1373,0.13,29666,--------,-------,805,4493,0,23818,0.05,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,26523.5,1,0.514,116.7,0
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,E,hm040321.082,4/3/21,80018,5,25157,46481,51679,21323,26522,0.459,0.513,110.2,0.44,0.38,307,0.42,1692,0.2,21550,--------,-------,1038,5209,0,26165,0.04,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,26319.7,1.06,0.514,116.7,6.39907331
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,E,hm040321.083,4/3/21,80055,10,25074,45608,50422,20535,25348,0.45,0.503,106.1,0.42,0.38,393,0.4,2042,0.22,19912,--------,-------,1245,5354,0,26041,0.04,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,25284.8,1.01,0.514,116.7,12.54720257
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,E,hm040321.084,4/3/21,80092,15,23863,43445,47524,19582,23661,0.451,0.498,105.8,0.42,0.41,477,0.37,2563,0.22,20127,--------,-------,1473,5487,0,24759,0.04,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,23321.2,0.97,0.514,116.7,18.86262786
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,E,hm040321.085,4/3/21,80128,20,20985,38289,41659,17304,20674,0.452,0.496,106.8,0.43,0.43,482,0.38,2653,0.19,21236,--------,-------,1506,5306,0,21771,0.04,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,20341.6,0.96,0.514,116.7,25.20593583
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,E,hm040321.086,4/3/21,80165,31.8,20519,35833,38900,15314,18381,0.427,0.473,102.4,0.42,0.45,588,0.34,3351,0.21,20087,--------,-------,1788,5640,0,21207,0.03,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,19050.8,0.91,0.514,116.7,37.86076551
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,E,hm040321.087,4/3/21,80202,43.5,20479,34382,37080,13903,16601,0.404,0.448,99.6,0.41,0.47,689,0.35,4697,0.18,22225,--------,-------,2416,5948,0,21114,0.03,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,18408.1,0.87,0.514,116.7,49.00100843
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,E,hm040321.088,4/3/21,80239,55.3,20665,33281,35794,12616,15129,0.379,0.423,98.5,0.41,0.45,723,0.36,4776,0.19,21005,--------,-------,2532,6109,0,21238,0.03,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,18077.2,0.83,0.514,116.7,58.43845655
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,E,hm040321.089,4/3/21,80276,67.1,20326,31616,33834,11290,13507,0.357,0.399,98,0.42,0.45,783,0.37,5372,0.18,21627,--------,-------,2854,6275,0,20838,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,17488,0.8,0.514,116.7,66.79210519
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,E,hm040321.090,4/3/21,80313,78.8,20317,30727,32757,10410,12440,0.339,0.38,97.5,0.41,0.45,817,0.4,6146,0.15,24357,--------,-------,3314,6467,0,20797,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,17321.6,0.78,0.514,116.7,74.48354036
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,E,hm040321.091,4/3/21,80350,90.6,19801,29134,31002,9333,11201,0.32,0.361,96.3,0.41,0.44,808,0.4,6084,0.16,23094,--------,-------,3320,6443,0,20218,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,16721.9,0.75,0.514,116.7,80.83744375
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,E,hm040321.092,4/3/21,80387,102.3,19110,27399,29061,8289,9951,0.303,0.342,96.2,0.42,0.43,808,0.39,5915,0.18,21628,--------,-------,3261,6565,0,19472,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,16014.8,0.73,0.514,116.7,86.42764073
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,E,hm040321.093,4/3/21,80424,114.1,18597,25944,27402,7347,8805,0.283,0.321,96.8,0.42,0.42,811,0.38,5792,0.2,20871,--------,-------,3194,6780,0,18947,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,15528.6,0.71,0.514,116.7,90.03398557
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,E,hm040321.094,4/3/21,80460,125.9,17696,24325,25592,6629,7895,0.273,0.309,96.3,0.42,0.41,824,0.4,5946,0.19,20903,--------,-------,3327,6695,0,18002,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,14749.1,0.69,0.514,116.7,95.83469673
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,E,hm040321.095,4/3/21,80497,137.6,16528,22522,23666,5994,7138,0.266,0.302,93.1,0.4,0.41,775,0.39,5758,0.2,23091,--------,-------,3202,7169,0,16848,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,13766.9,0.68,0.514,116.7,102.0550421
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,E,hm040321.096,4/3/21,80534,149.4,15410,20494,21446,5083,6035,0.248,0.281,96.4,0.43,0.41,858,0.36,6006,0.22,20289,--------,-------,3262,7042,0,15670,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,12818.6,0.66,0.514,116.7,103.3086471
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,E,hm040321.097,4/3/21,80571,161.2,14668,19398,20250,4730,5582,0.244,0.276,94.9,0.4,0.41,803,0.38,5950,0.21,23061,--------,-------,3267,7341,0,14924,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,12212.1,0.66,0.514,116.7,109.6703576
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,E,hm040321.098,4/3/21,80608,172.9,14680,19111,19938,4430,5258,0.232,0.264,95.8,0.42,0.41,816,0.37,6280,0.22,21730,--------,-------,3379,7414,0,14920,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,12229.3,0.64,0.514,116.7,111.845206
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,E,hm040321.099,4/3/21,80645,184.7,13596,17592,18301,3996,4705,0.227,0.257,96.5,0.42,0.4,819,0.36,5518,0.24,21777,--------,-------,3059,7574,0,13802,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11357,0.64,0.514,116.7,116.9034016
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,E,hm040321.100,4/3/21,80682,196.5,13142,16703,17323,3561,4181,0.213,0.241,99.5,0.44,0.39,860,0.36,6199,0.25,20634,--------,-------,3399,7676,0,13324,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,10990,0.62,0.514,116.7,116.7015311
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,F,hm040321.101,4/3/21,80748,0,25561,53950,61473,28388,35912,0.526,0.584,116,0.44,0.43,235,0.44,1348,0.13,30355,--------,-------,801,4665,0,27037,0.05,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,30241.7,1,0.526,116,0
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,F,hm040321.102,4/3/21,80785,5,26808,50482,56213,23674,29404,0.469,0.523,108.8,0.45,0.37,288,0.42,1652,0.2,21328,--------,-------,1012,5154,0,27892,0.04,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,28037.2,1.05,0.526,116,6.350994707
