1d 2d 4d 7d
K23729 0.0378557879155369 0.0864442188838213 -0.071069250482607 -0.156412161262531
K21813 0.297756206389832 0.111777432173216 0.0292183351616983 0.127976441327522
K09527 0.0349417608534115 0.00263952706853968 0.0127003758030835 0.0563928278185873
K16578 -0.165918360337189 -0.270645658923177 -0.250822755966013 -0.282270628738838
K07883 0.310355691071605 0.0662638200871038 -0.0211685336326364 0.0680122736578014
K11836 -0.0423547342543346 0.0445477537016474 0.00446721820021837 -0.0355726191310676
K06130 0.208414958552498 0.299173024504245 0.318256105971784 0.215697699642704
K11130 -0.483422299765259 -0.165667981529828 -0.00603145950105623 0.154916549827638
K03232 0.493144752739815 0.458316849907618 0.357476458645046 0.430412099176647
K03572 -0.182483065418599 -0.0856655126003634 0.0940141172934051 -0.0231279062468365
K02926 0.113431343820607 0.318337294285331 0.260184270996409 0.0220814876582903
K12042 -1.24611054270235 -1.04413045683849 -0.378513358015528 -0.220046739090671
K17065 -0.129647262193214 -0.550208250695414 -0.11339210730053 -0.0573352947297282
K23998 0.174328126800778 0.244082306391237 0.308140465959574 0.139856058939792
K00856 0.155111280780937 -0.159760798018844 -0.014854807387337 -0.00197918598128311
K17545 -0.165698098146142 -0.233532558749326 -0.313470205588973 -0.335408684888008
K13248 0.696882106765943 0.76062630470324 0.435158509905732 0.385774286083413
K01210 0.152727659575096 0.0661215649063169 -0.107281312727167 -0.0846755001606908
K13907 -0.0295724687155315 -0.0305828270293736 -0.124947064377328 0.0335359187785935
K12893 -0.0590255502100317 0.0669844294633098 0.241444305883871 0.117559960322314
K10773 -0.0841945681474199 0.457052259032504 0.823651075471199 0.635530447656815
K03176 -0.152970618692529 -0.473142448761317 -0.17438854486319 0.147230391837666
K14797 0.297763184077532 0.22907729206934 -0.111387348649612 -0.06141462270563
K18423 0.282779892903879 0.211584461047449 0.0230522201232149 0.0139835109390036
K06132 0.226284512289336 0.257467597151097 0.540785065831815 0.00239597008907102
K11349 -0.121309093181594 0.00116553465638591 0.0381244155056881 -0.050020559936701
K10577 0.220832513577375 0.239450183090577 0.306519621172847 0.414776535596199
K02155 0.199467767746085 0.25164062977502 0.166435176363431 0.130526248014587
K05288 0.6221558979181 0.545617802258507 0.055150219967962 -0.242678324956314
K22864 -0.00616722767758681 -0.0993116894864324 -0.223855156117936 -0.152394440757276
K01900 0.422897400455876 0.808081361769343 0.632798249824752 0.532585692587722
K11143 -0.206594497693682 -0.108938809027294 -0.0197261979855605 -0.0312365558254229
K22544 0.00523170450262912 0.161462232792965 0.213021441884155 0.000518180428816985
K17497 0.243787974995226 -0.0183545177554752 -0.000115445978686092 0.0875893925888609
K09595 1.06359888557694 1.07807296803436 0.485601441390665 0.568929568291277
K02218 -0.392412371730682 -0.349125933617126 -0.168678554270166 -0.126451632081747
K11885 0.333469182637842 0.312245598433211 -0.0997023329035685 0.22856708350409
K08798 -0.471908161033386 -0.594812489087821 -0.430055871248617 -0.573480623812342
K14803 -0.339824687454298 -0.363146098592968 -0.22765382650853 -0.143948907472099
K04739 0.178207227553108 0.172758324880125 0.140375884958946 0.0698729928809972
K03030 0.0834819859852765 0.0283929738824021 0.143872774486782 0.197958328155152
K08737 0.606641169586827 0.646442530018903 0.389860955495714 0.0884589976759326
K24837 -0.347531233150956 -0.400943810331249 -0.313428241708107 -0.344557760343031
K25441 -0.334231159517626 -0.480185210089428 -0.34221662298444 -0.29095200241809
K02866 0.00249972725782456 0.0698380466360227 -0.033327769649123 -0.015656776059533
K08803 -0.311592867115034 -0.277762999020863 -0.169742924011879 -0.289956778063145
K10448 -0.0730824919471002 0.0367344722798426 0.0616684755954367 0.128283847079732
K12580 -0.27007794791112 -0.270798082723707 -0.0955055539172821 -0.0297533519942671
K25470 -0.0943405598712007 0.128544815100965 -0.0352824802994237 0.193792058700066
K18669 -0.310529224858472 -0.339323518067824 -0.254116179997714 -0.164342531666664
K20873 -0.311646914754987 -0.375428431267716 -0.181332486400841 -0.222992936062786
K15728 -0.322963294690788 -0.427594977983998 -0.329405684491257 -0.209486130611711
K02146 0.164546351795767 0.286468873527427 -0.0265649632711639 -0.0805655823339808
K14847 -0.00330311620609855 -0.139199764793541 0.0421277245511187 -0.00122568038149731
K03236 0.192002470661654 0.0408145635354494 0.270092713884957 0.189564886115726
K00029 0.402625261890051 0.793674206552751 0.514394427756223 0.620880009379701
K02971 0.41470515470022 0.281735972719375 0.261769976253899 0.347353214417551
K10355 -0.0441739818317241 0.126575983073655 0.060781806059629 -0.0033188580612015
K04499 0.0298468721040304 -0.0544080075517445 -0.0674286189766631 -0.0312481388677534
K16219 0.647065582713695 0.347573736380158 0.255431207223499 0.29824606646367
K11855 -0.146672184358825 -0.268550599937347 0.18870761292615 0.0345937407384168
K23960 0.49778717902082 0.765055196965199 0.559828940735484 0.478980334880455
K16606 -0.0522142046006401 -0.135126188848701 -0.164887995114824 -0.147602392205964
K02888 0.290956642134642 0.514438223456166 0.872708067178815 0.333384599273232
K11414 -0.0114934008528978 -0.027680191176549 -0.0179740850745581 0.0384356520075516
K09602 0.532186347362891 0.374714988451894 0.0204617404512516 -0.0441818580139564
K07767 -0.00444062334028635 -0.16268029800617 -0.254520345064833 0.0429172936684456
K19755 0.0448892209373756 0.125629059675568 0.147962878148629 0.24025434761917
K04456 -0.130361693504188 -0.17677693847857 -0.23929576044513 -0.284192800957782
K19682 0.0122625501565675 0.0395976140813122 0.0246435568006867 0.0472001705987744
K06268 0.183377079320815 0.261936763113014 0.130084075805959 0.274610494776205
K20198 0.00261954919933311 0.040172934345867 0.0537386255420746 -0.13831429273572
K13753 -0.287278434415885 -0.495469858609195 -0.315669524345556 -0.248855112957567
K09753 0.52484842960399 0.701655504320174 0.519794819433884 0.332331552909184
K17607 -0.144615877263557 0.0273742302791152 0.176063150832432 0.170568766520635
K01669 0.0937216869365758 0.357134320015498 0.486269684640415 0.631840866223504
K01403 0.195672908602409 0.020060085791084 0.0662028386923807 0.0313825222888824
K22594 -0.512898257029852 -0.664564495793853 -0.129772630657853 -0.0717097542979125
K14560 0.398901915236754 0.413426161824843 0.341587253421185 0.391702423124605
K14207 -0.201241176155702 -0.123509740698203 0.222572487925089 -0.0716472531124976
K19760 0.263138883530285 0.157176590976256 -0.0584044709816708 -0.0945007984708233
K19600 -0.223435602917591 -0.357353783986617 -0.188239997431718 -0.0300294552536672
K09584 0.156936094362463 0.117951711001431 -0.294154487670516 -0.146979827618781
K06674 0.241209792368499 0.130588945233536 -0.0662762184900572 0.10295413619892
K01892 0.550294170759442 0.511119819710827 0.201175893399976 0.151480616081854
K04702 0.123715686811311 -0.0342997902618258 0.0712026562353117 0.176278404004158
K24747 0.034962286696726 -0.0390006492338206 0.0446427316379273 0.123233222475816
K20405 -0.258472085993699 -0.446113588930295 -0.446765147888302 -0.522551989993106
K23909 -0.351485295597107 -0.354835664319856 0.0639334768798732 0.108430984131333
K02867 0.361137718346979 0.359301392214022 0.120384956510449 0.190198605725762
K12024 -0.167762685133492 -0.289356217600914 0.0563354944101801 -0.216807190846372
K05662 0.0422755961159839 0.0793944910989624 -0.148239990547957 -0.233686342230404
K19502 -0.253998939112481 -0.314516419972152 -0.215080344734346 -0.229236717049091
K03013 0.641894101700688 0.388789887374126 0.0849900525158264 0.0480618317649771
K00164 0.00438300521445428 0.168235598242053 0.0882240267039908 -0.138302223521621
K12818 0.783684965581026 0.517361054106188 0.039420430163646 -0.0829043568602541
K20876 -0.328135256767891 -0.477302329348065 -0.361951863190743 -0.300770768634283
K00864 0.645228868387159 0.828813514609264 0.535386743066782 0.508053099263125
K09517 -0.422288493731545 -0.3091852035854 -0.00418378149825506 0.137748093760486
K00933 -0.135128229029362 -0.179458422311149 -0.314367092484113 -0.251850838389573
K14842 -0.117661770985912 -0.0270398136833758 -0.014733954250626 0.206439516576774
K14564 -0.174570124319482 -0.0853614543728294 0.415298373291784 0.375658758397639
K17422 -0.00759369029469482 0.0279761877627222 0.245708231200103 -0.00275304236767556
K05955 0.709818068157295 1.2467260522019 1.00798265667164 0.660701193036155
K02206 0.912465956274066 0.957484862178894 0.616195744622451 0.498850207058669
K15441 -0.125353849622025 0.0309718983469702 0.00220648187050978 -0.0091341583794864
K15085 0.194522732898049 0.275225536546889 0.489145249042392 0.347203319868195
K01724 0.0113863899361875 0.103943431815964 0.411747592512603 0.64450264017727
K23029 -0.264532279616441 -0.145853966711413 -0.102182344160939 0.100395948093885
K20174 0.13274153608481 0.225874434238991 0.451912100864102 0.485181021717761
K06070 0.093651569540183 0.0767602488229426 0.0702893402610868 -0.0370046449676289
K00224 0.03455653271718 0.744369769678837 0.669731391698419 0.610946253695776
K03798 -0.0589482183521526 -0.074260275369737 -0.231340489072639 -0.228858711757942
K10400 -0.587479624947443 -0.524497679844123 -0.400501781130447 -0.847627823230559
K10409 0.264891086288197 0.746927652326763 0.00791689149643221 -0.0687940407726339
K10872 0.59371182752601 0.619632866481796 0.603364148752351 0.295715023816051
K14209 -0.146284232605926 -0.478894787797646 -0.165364092818067 0.0740918807548971
K03178 0.265511107746248 0.197800104147395 -0.210113438987686 -0.237575950789988
K03434 -0.190905402730181 -0.044040146521155 0.0778875403430783 -0.0801725415404641
K20011 1.12783803535677 0.921318692808755 0.488424842630724 0.37850161272074
K05641 -1.02252329821149 -0.677091552412684 -0.268440545144324 -0.14585455588219
K16461 0.23446158841424 0.127678668826673 -0.0720610088990733 -0.255411087173762
K25532 -0.0795525614031296 0.0792088691345532 0.17871120014216 0.0156224611918225
K05350 -0.594147764789026 -0.39740633376402 -0.0899391250544393 -0.0165884225030283
K08829 -0.164643395436494 -0.0715942964758025 -0.125618321960778 -0.133570251805218
K19676 0.637126685905829 0.21324117985502 -0.202201587567218 -0.312760739268565
K05660 -0.704070937112575 -0.839832037801203 -0.573271329446757 -0.341011829810534
K00432 -0.170675325829449 -0.00323012721799237 0.0859370262093546 0.291877612786175
K04615 -1.06830701141122 -0.971074241198306 -0.571149907739944 -0.173176045093232
K02953 0.137991936549523 0.0456363226100922 -0.0285858546073592 0.115202225272568
K15437 0.524631778678557 0.277385966740226 0.103886031899074 0.135911076241799
K19828 -0.68435721800306 -0.419431129455409 -0.0888410805149993 -0.254236379762825
K09140 0.24787951195751 0.0609366944398014 -0.0591712394297562 0.0429170581326299
K14726 -0.313442561386967 -0.304321930858383 0.00462467422990863 0.0774430551641091
K09522 -0.0170108245885596 -0.144992293811723 -0.000487174942347303 0.0466323240983454
K07878 0.126127042951779 0.116820759148625 0.118123183515191 0.186488167238588
K03341 -0.539560478299546 -0.538019704315317 -0.431121416098663 -0.445028114881256
K02258 -0.108653604714099 -0.115018112947381 -0.0150801725712205 0.0635331072553537
K10706 -0.446188282162763 -0.624547946710908 -0.719623863626487 -0.584974676441001
K23503 -0.346443967439786 -0.220486670534119 0.0462758247819197 0.217607915905102
K14191 0.626492426158955 0.427653992352818 0.146350059639 0.15451823645653
K05312 -0.596257403983398 -0.875165607066822 -0.737104929510961 -0.785749315658628
K15588 -0.279233804615823 -0.279271851669422 -0.00797353240555348 -0.256783994712484
K05644 -0.312429027894872 -0.286194941528363 -0.0450673863415968 -0.0930315076554804
K00868 0.552351167390891 0.74080860707971 0.432522444177494 0.227953428226262
K13339 -0.626953077593501 -0.468237704532691 -0.113553674807846 -0.228021684297013
K08738 0.184473740362392 0.209242188246842 0.251328038849541 0.249590208912333
K02603 0.0701993930718718 0.37470664777964 0.185044664723503 0.0729484615697739
K03029 0.103894332382711 0.1255828884176 -0.173301324271491 -0.159278760028147
K15687 -0.30061428276172 -0.198393113506946 -0.149912752403136 -0.0143633812351901
K03676 -0.140948494106934 0.0535684672965179 0.0508574182370858 0.0958421163930824
K00942 1.64660817174442 1.550418555728 0.719682557738472 0.460734477817538
K14792 -0.0542902368562331 -0.227556407989383 -0.278423468469773 -0.165291008426937
K01434 -0.363303400688591 -0.411161874800426 -0.16585246487683 -0.213820215563619
K00565 -0.40262836182886 -0.187676009627867 0.0547412753092763 0.35448658071319
K04910 -0.271442769329132 -0.614185761891273 -0.771553207966775 -0.571495470688771
K11267 -0.18451986575732 -0.304864922303418 -0.229607047108863 -0.154189291927537
K01493 -1.11525282575216 -0.198714893127431 0.00407254235421738 -0.101277091375518
K21777 0.102182976818416 0.312494693534032 0.485698469435438 0.271593225599707
K05290 -0.26269949018233 -0.102959298996604 0.0757820923438892 0.0502899333472724
K01895 -0.98342777223113 -1.00993356567957 -0.114276380759333 -0.080426127812899
K06670 -0.829264756000597 -0.833246705356048 -0.458998247030586 -0.412777751579298
K18468 -0.153134908636227 -0.199431300751177 -0.228891703492436 -0.243179626484127
K00748 -0.0436921574886861 0.116951348873713 -0.0491845808701893 -0.112948606101057
K03027 0.942093774621563 0.92475592869092 0.781988456540712 0.553581024597455
K00627 -0.16073158163648 -0.0883386186832998 -0.266560762293418 -0.276380131962027
K17795 0.892790179767748 0.830047877562915 0.653708460508417 0.329815758149056
K10597 -0.161690965011599 -0.116744251354369 -0.167971346568261 -0.163541970609139
K16569 -0.0398843006099037 -0.165630266369621 -0.344947042500673 -0.280057230257274
K12158 0.30517949395869 0.17871225539142 0.12076881837592 0.124255537648538
K12845 0.380565913323779 0.252456355534588 0.0117755455417187 0.144744070068856
K20102 -0.0830248986012114 -0.167171047586419 -0.178686633504318 -0.0289076224240095
K22182 -0.194460937077372 -0.183341137806108 -0.137794469589466 -0.103912754778122
K10389 0.130019767516595 -0.116675304436619 -0.130043888735652 0.0745423272772627
K19761 -0.478035290869599 -0.273907089269761 0.122463467517848 0.013252793939908
K16768 -1.79127236110803 -0.319800396460606 -0.0941894879429923 -0.0291112856968659
K02981 0.549531463743906 0.507448553178622 0.429114349195654 0.0760797844289295
K02937 0.366904079776961 0.324181566833935 0.300731013106352 0.0954751433338714
K02349 -0.338591305460132 -0.0599075752632882 -0.0130431651572993 -0.710816919498585
K05643 -0.41123774462305 -0.482148930359737 -0.38238092218341 -0.405944948543362
K02889 0.323094216583565 0.33177114999245 0.138391151748947 0.165001213023657
K19757 0.263519932887915 0.475378491406379 0.199765789583842 0.0732738154309001
K06901 -1.2449442243532 0.164010700537621 1.02901643678982 0.696378770836252
K02929 0.74031443298575 0.467864639321868 0.234970480416727 0.335974769926435
K10737 -0.483519360123682 -0.544180710007617 -0.15058485083584 -0.0908725067601123
K17257 -0.239084508537371 -0.195935313537805 -0.295004696802604 -0.184998012351646
K12400 -0.00199669945256442 0.37535977756778 0.692554132174945 0.324613770064739
K10866 0.639065394858401 0.678754761651583 0.452266425388708 0.178698927453121
K07258 0.0684930386366013 0.0138043893570149 -0.0622271558760518 -0.0994331913147759
K10413 -0.085222959822145 -0.237493424953204 -0.362976590925974 -0.377935881918601
K02973 0.772679873245478 0.574079631575109 0.371319718537508 0.542485571876841
K25166 -0.132856883399823 -0.0264428948153985 0.130781651695775 0.152440267212797
K21358 -0.331486941671902 -0.513236676772405 -0.441590353754685 -0.277466380434149
K23333 0.0849639423793319 0.0622651600289385 0.0359151101629761 0.0752497565870803
K00938 0.95058366440528 0.75967073570468 0.479540485477811 0.497001890701275
K24029 0.796313256460876 1.17459929444808 0.700003348577477 0.112379908921515
K13431 -0.0763121748685243 0.175762953416498 0.108821496181594 0.0474159382101973
K23438 -0.274409293841268 -0.331213440539082 -0.336377340082344 -0.242491017240257
K15308 -0.869943097570558 -0.825982947727447 -0.398505599318743 -0.198700390453467
K26392 0.013520769497523 0.122258167141812 0.0615719425412558 0.0451921200024187
K09489 -0.223552433566779 -0.223390237200238 -0.522244131646236 -0.431060447490759
K11131 0.391078418938124 0.373383643175948 0.0900845579292599 -0.0253076144610192
K11341 0.460781688403552 0.305664071853941 -0.173019325642818 -0.0617717838557932
K14962 0.184547097064375 0.308345630801041 0.401608609260156 0.235705222693088
K10408 0.0457612821245887 -0.122898153112967 -0.441683237432858 -0.886166904661968
K11713 -0.328243053428305 -0.142388324161198 0.0319693471171852 -0.0135700418826824
K01100 0.0423111017845495 0.0122785899149591 0.141086878152098 0.133853477752157
K15172 -0.432031598906125 -0.380559881057623 -0.184816249670733 -0.281972111550512
K15716 0.0916380929010454 -0.12563396730929 -0.203726182079785 -0.201713474745538
K01148 -0.45031831209609 -0.448366882688029 -0.249534251011463 -0.260280485831339
K02564 0.958201757856626 0.908563092430697 0.383079538243784 0.30805419970787
K02906 -0.315361416443747 -0.155766976524022 0.0260742956957768 0.122887138055362
K02871 0.156593895641447 0.379828047062872 0.419442786845744 0.225960284104979
K00791 0.180321641333229 0.0172091958764639 -0.0625297259565824 -0.0198867255898036
K19384 0.78489607823943 0.349392405819893 0.0470033000892649 0.0829671997484894
K08862 -0.397919985586671 -0.501251179041738 -0.134055509275887 -0.120356669221656
K01867 0.34144543191187 0.263596640536757 -0.272746346688416 -0.0854655097323762
K04550 -0.0110013884843427 -0.0946171821340099 -0.221603080235806 -0.188334638707733
K06207 0.0470727756744731 0.249883862895649 -0.0895666034422295 -0.0952908886506384
K24051 0.292667512350146 0.345595592482365 0.45582322260681 0.233004130098145
K08023 -0.158265762245969 0.254841816614885 0.244660282189843 0.166415262243714
K04857 -0.166848840183347 -0.246375153245548 -0.291057664303524 -0.175950244037129
K00613 0.989910439175187 1.00388939734192 0.420119546778729 0.24472163528649
K02872 0.575271275830683 0.303753865056608 0.195660957831703 0.284626571980036
K04429 -1.42433302723063 -1.2159917945487 -0.823606719436885 -0.765356683079412
K00852 0.266333291514864 0.242015278189324 0.400985994616641 0.210151020072414
K13207 0.0609897634438334 0.0132030945919065 -0.251528926932339 -0.219559579870847
K01885 0.464832081376202 0.381151979712813 0.164737844103835 0.135580289543503
K12606 0.332783567381195 0.136935162230378 0.0461892374855197 -0.023610709812732
K00927 -0.201005283369517 0.325501386099754 0.343732230277296 0.467125612686351
K06889 -0.0919742967191352 -0.0369536655715619 -0.139817049364836 0.00832831817890368
K15445 0.168494608777015 0.068601938428742 0.0405361164859811 0.113134728474153
K25164 0.929390040391561 0.666379588906414 0.114038255901817 0.160366309025009
K18422 -0.198967516261558 -0.512561404902677 -0.431471892213217 -0.193508503725981
K02151 0.214653743989911 0.257578248644905 0.16531884740277 0.251517216015368
K01903 -0.0568561685953659 0.174427604658715 0.069491633264218 0.0572240388998482
K19680 0.112700184487983 -0.129433801802009 -0.081369513126502 0.0425642166117663
K10808 1.59260596104687 1.81633000048893 1.44328525203646 1.1834362310183
K12386 0.0370165628486624 -0.0213094261674634 0.121566842048649 0.0786664928435399
K05850 -0.151723777084618 -0.2710100881818 -0.14300647204973 -0.234859473005528
K02940 0.447875391547329 0.337869687199108 0.0778036880362368 0.171929767927687
K14963 -0.173675710722989 -0.294762168521069 -0.0475682881540469 0.00777852563155199
K12486 -0.947176735972256 -0.772801343250373 -0.304729022403027 -0.213289676440213
K04575 0.693834178893916 1.08195046373857 1.06747699307362 0.588131431653981
K24506 -0.217295165114877 -0.326105902559337 -0.2291644797196 -0.210764455610898
K16745 0.0285264972841578 -0.0341208855361674 -0.0694651990915172 0.0878853200771433
K15537 0.0595280074967827 0.176119621219681 0.31327413432347 0.0833086885756498
K24253 1.21777645394759 0.825569692937619 0.0159996117367386 0.162691593234478
K14572 0.221620764650079 0.208048141974885 0.0449875422284784 -0.099773076928326
K19499 -0.0857773673978683 -0.101704365446748 -0.0404019101044108 -0.0471241708297792
K03124 0.0652803236478675 0.0737085605701387 0.398651947359844 0.32041578835681
K11418 0.140012601311863 0.237510024629636 0.0462322002081245 0.206732028376109
K06675 0.459552587009802 0.491957033120956 0.115108786499922 -0.0250047167265981
K10865 0.118544710362198 0.155464908078824 0.221863164597135 0.181248184472409
K08835 0.0184186629372883 0.225505016113109 0.193350296368403 0.288342190818136
K14843 -0.114662958219592 -0.135604954391411 -0.147068685787966 -0.054690805357571
K12812 0.182083748268714 0.0680103510295124 -0.0130145237100468 -0.0532229101088362
K20878 0.00406250046462281 0.0890513690484825 0.054340666008018 0.16683214547131
K06062 0.160022512254251 0.288137030957402 0.739509739299801 0.24389905101713
K00894 -0.393221076874345 -0.0733196566007723 0.0717746101953516 -0.0969004562040029
K02896 0.456810261015937 0.187799833160014 0.195303334571731 0.248049953966697
K17262 0.656748914697326 0.652991236205389 0.252145478949876 0.27051804433917
K03038 0.0755667691448278 0.0682666708111357 -0.1201864777093 -0.0055552373988793
K13617 0.265809213656661 0.207515674711133 0.0137955466854064 0.0837812991440253
K02736 0.290923451645936 0.44229346257551 0.205543257538044 0.183248887255574
K19752 -0.0888118454286212 -0.0938626465008202 -0.151234108411337 -0.0146441774381201
K24186 0.0305105606094251 -0.428858111007581 -0.60153500117696 -0.584464797909172
K10414 -0.131926694813849 -0.309658024165831 -0.770223188915356 -1.15875033779697
K06689 -0.0036261430213578 0.113824839134936 -0.0208575302838041 0.119564972717104
K05864 -0.0667753626747456 -0.196624232136486 0.0146740159616166 0.0259673008479666
K21403 0.938471653183006 1.03374657025265 0.647096250504107 0.532296825962204
K11188 -0.173241473335601 0.00862446911282925 0.181155774685652 0.28852199663413
K14050 -0.363768754054604 -0.169647871469714 -0.0114279480447595 -0.0425973410975506
K13982 -0.983850808157654 -0.44780064295175 -0.227492099413101 -0.18726843061084
K16296 -1.08922370742279 -0.988557010188197 -0.550642916190959 -0.951629982016677
K00591 -0.30168370254379 -0.195008563207299 -0.00406976384752449 0.0101846295025501
K04523 -0.0276587788341217 0.0997583042004193 0.0321397940273039 0.0786610745782779
K11166 0.368450487275292 0.179279981993794 0.37260284754796 0.249169452710252
K01363 -0.736837904770276 -0.624385735080893 -0.306474790714194 -0.464462926778983
K10777 0.0414753808614343 -0.0736609877518731 -0.0761029174126548 -0.227943731870627
K19584 -0.341615065298096 -0.211017620918204 -0.0119814014127184 0.0415497598564566
K04382 0.159549791609066 0.00792675354331769 -0.0971077263930146 -0.040129186850326
K24525 -0.336767023337901 -0.437560308955977 -0.106650238897353 -0.0918639150727672
K14575 0.285176683674227 0.329086118618691 0.136898158821906 0.0772518080006907
K22072 0.16687126596986 0.103445636679622 0.187049743511394 0.419704163389125
K19603 0.0868279853947295 -0.0445720458930466 0.106986744381174 0.2574232079448
K00383 -0.36513997527425 -0.221524816759854 0.197487969108119 0.10090255617633
K01074 -0.152529249533113 -0.0229706712572033 0.0203891897273507 0.035983901912966
K13775 -0.0292140764437421 0.0129453886790325 -0.0195177521349442 0.0272788184704514
K10755 0.365381030154342 0.372906365745283 0.225715696573133 0.10360255519947
K15637 0.388140122220789 0.544352688297453 0.591604949418861 0.164459637213025
K16531 -0.278746317059312 -0.430925064266174 -0.340805820097606 -0.287304809409399
K08675 -0.364667648227238 -0.34224214114092 -0.379406600041165 -0.220587139237107
K20100 -0.330335823917218 -0.447952646221989 -0.203981404823865 -0.152350585243945
K07203 -0.0459212281459999 -0.150441731789934 -0.268950449576491 -0.214007011471067
K12394 0.0918861157310696 0.146864496507877 0.0405885001405366 0.107492505721755
K08811 -1.35041490205733 -1.23448542352397 -0.436230841762653 -0.248360235230621
K14565 0.380828815325956 0.386220484188278 0.255378542238201 0.220283312406915
K24243 -0.497544797293853 -0.600025616190494 -0.565838021339898 -0.530433784295347
K02328 -0.013318060375844 -0.0566673566121662 -0.0640058192704659 0.0840959915252115
K02731 0.166382007179936 0.294857058583646 0.226313186413875 0.156390543799543
K22757 -0.370023498262291 -0.27181865749801 0.0238272374664259 0.03762654325721
K16462 0.0455992121326689 -0.150560312340731 -0.380719727077604 -0.298130494198855
K11254 -0.343588356816401 -0.42619001346617 -0.138723723927247 0.20284964910496
K08808 -0.385159713615623 -0.286310506018288 0.0115286759381091 0.0154971789969634
K07921 -0.288339828019651 -0.211207455581097 -0.202416623207856 -0.300798136580399
K26437 -0.560434274035273 -0.549340169653742 -0.202342440225826 -0.0103361561491417
K10772 0.019174218998761 -0.161716460020338 -0.0588978985193718 -0.0652687702185842
K01102 -0.255446436563414 -0.292005624639245 -0.139856944763516 -0.0272534271442193
K22073 -0.0197088487689554 -0.0617770962316032 0.0480281175883859 -0.0485346547533333
K03946 0.454927939501568 0.3813349789 0.43696943306592 0.394186107981589
K02737 0.0975889239785384 0.160095795965956 0.109052616655836 0.0225031859449733
K07889 0.178567153586898 0.191540980782016 0.172008303856009 0.106112496522837
K22991 -0.17550296635301 -0.120532570524343 -0.17392413076847 -0.192970832435697
K19348 -0.310776659204117 -0.283721044014127 0.00351933783508825 -0.14913248800469
K20223 0.0185449208505971 -0.205719803845485 -0.274715109137464 -0.272592121155871
K21806 -0.280930190237847 -0.165455266748838 0.0179982273263932 -0.0878818398751341
K04515 -0.34913356757416 -0.476310830657384 -0.387248392646932 -0.290996524331098
K03283 -1.43772770513627 -1.10076958217594 -0.739461615378056 -0.555501347191109
K14856 -0.320324303002675 -0.439595428025157 -0.463071938492835 -0.198081348845507
K06125 -0.192682313118871 -0.0129432146608413 0.248964685689819 0.0549903822280099
K04955 -0.414942951709909 -0.489230230241182 -0.337800529748845 -0.247030750653799
K14569 -0.193804107054988 -0.289839298653633 -0.0701402796933217 -0.0728430826423054
K09498 -0.00607925540708385 -0.0674639382147602 -0.106349424392376 0.0131962656928887
K05284 -0.223955425390139 -0.0250999897784145 0.0435829213635168 -0.0903507942695754
K06693 0.315183038450511 -0.0808952455220701 -0.263596987595819 0.0515541029125479
K00600 0.396574549547081 0.396865724084284 0.503395841438048 0.350201008052551
K22940 -0.0423933634953461 0.000214959303829672 -0.0427913497065566 -0.0452716591337206
K23338 -1.44482518262296 -0.984506631234027 -0.835754651778306 -0.517938292280538
K02883 0.47401982807546 0.265473145828214 0.0407458669346498 0.118389988507776
K00908 -1.33990430357743 -1.10348259280666 -0.546621377807518 -0.662154374489262
K16457 -0.0896855275042553 -0.151625399722612 -0.244121480202653 -0.149801073035797
K00457 0.335152368484037 0.381492777037285 0.337542438959585 0.484333040873766
K01307 -0.323253442126802 -0.164813273212536 0.151445955707108 0.370306075807397
K09553 0.0916643583351352 0.039124497461878 -0.0755562287178412 -0.0409924910947932
K09499 0.0313750140459333 0.0201351413323171 0.0353090973210105 -0.0380446416094183
K03061 0.0120213172516352 0.00265037816046736 -0.0784573564170384 -0.0797849092896161
K03978 -0.117017794628279 -0.252565972455467 -0.111956318828788 0.0133077400506001
K01934 -0.115450806156848 -0.0317301331895292 0.0857656530463832 -0.00585096520117401
K10396 -0.220685869810411 -0.351076336868738 -0.316082367834755 -0.35580778519522
K03934 -0.085682857667052 0.00826022897235911 0.173580625594495 0.088775416764602
K02930 0.652379652030697 0.443847142250782 0.211877709843292 0.0516172458674901
K09571 0.265491343023107 0.0721001403629905 0.149786590351644 0.280678232242164
K16862 0.883749808171598 1.027625424083 0.992608829236326 0.785009420645361
K03953 -0.135348824814041 0.182713385099234 0.127343728769008 0.0354981520731276
K03234 0.133712103149169 0.103621161942502 0.151945460079312 -0.0446786163703508
K18532 0.656518351448967 0.487066604740661 0.328040588448676 0.151010382342393
K20726 0.0343060445342499 -0.099163584104003 -0.11882875891307 0.0390788740277665
K13293 -0.408463571857668 -0.488524593140243 -0.440668319944468 -0.289093471130485
K02927 0.952178092076876 0.676958352448531 0.204478010115077 0.204906025967446
K06630 0.462711350024486 0.513692831369546 0.486101785000605 0.610667165155502
K10390 0.18993100311724 0.277933417233328 0.112134769785948 0.0620010134872044
K20607 1.91213666776641 1.31972796577821 0.249398466972035 0.172808270289467
K18643 -0.4649188929453 -0.342047485116295 -0.0865438253227105 0.051920569208421
K01366 -0.0195611421066203 0.0328981991995312 -0.105727844129463 -0.00263287381928751
K01883 -0.216974812202308 -0.391529919491139 -0.491130361185292 -0.519610096702057
K06636 -0.0978145519686247 -0.109003846903031 -0.150344703663829 -0.21135957913693
K24104 0.268289670448713 0.403493983142926 0.075584438455164 0.0288896882794042
K12951 -0.214199446051153 -0.159674627198864 -0.246588736322639 -0.299120072203662
